job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_137303,16514899.9,15.1,Japan,4,18.3,12.47,day,1.0,France
j_137336,16514985.8,42.8,Japan,4,37.7,12.5,day,1.0,France
j_082556,16515436.5,9401.0,Germany,1,53334.7,4.62,night,1.0,France
j_027839,16515470.7,13139.4,US_Central,1,71731.6,21.63,night,1.0,US_West
j_009585,16515496.0,7915.7,US_West,1,58436.9,19.64,day,1.0,US_East
j_137322,16515720.4,5.1,Japan,5,2.9,12.7,day,1.0,France
j_137329,16516054.9,167.1,Japan,3,131.1,12.79,day,1.0,France
j_064348,16516183.1,26.5,France,3,163.8,4.83,night,1.0,US_West
j_100800,16516268.5,6.8,Korea,5,1.9,12.85,day,1.0,US_East
j_100808,16516337.7,5.3,Korea,5,1.7,12.87,day,1.0,US_West
j_100839,16516636.2,158.9,Korea,3,408.5,12.95,day,1.0,US_East
j_119051,16516781.3,542.0,India,3,315.8,9.49,day,1.0,France
j_082581,16516782.7,1.9,Germany,5,2.3,5.0,night,1.0,France
j_046063,16517181.7,3465.2,US_East,1,65913.3,23.11,night,1.0,France
j_119097,16517459.9,2.7,India,5,4.7,9.68,day,1.0,US_West
j_137330,16517552.2,1.7,Japan,5,4.1,13.21,day,1.0,US_West
j_137313,16517808.7,5.8,Japan,5,4.7,13.28,day,1.0,France
j_027824,16517989.7,4737.2,US_Central,1,57400.7,22.33,night,1.0,France
j_082558,16518457.1,5.4,Germany,5,1.4,5.46,night,1.0,France
j_100846,16518457.8,56.0,Korea,4,59.4,13.46,day,1.0,France
j_027845,16518771.7,1289.1,US_Central,2,27590.7,22.55,night,1.0,France
j_046079,16519403.6,8030.0,US_East,1,57187.1,23.72,night,1.0,US_West
j_119059,16519612.4,3.3,India,5,4.1,10.28,day,1.0,US_West
j_046081,16519887.9,14692.0,US_East,1,49443.1,23.86,night,1.0,US_West
j_046066,16520021.0,11118.8,US_East,1,84476.6,23.89,night,1.0,France
j_064326,16520820.7,13.8,France,4,23.6,6.12,night,1.0,US_West
j_046076,16521210.0,19044.0,US_East,1,75078.6,0.22,night,1.0,US_Central
j_082588,16521511.6,5505.3,Germany,1,45558.7,6.31,night,1.0,US_West
j_137324,16521561.9,4.7,Japan,5,1.1,14.32,day,1.0,US_West
j_064317,16521594.9,4.9,France,5,1.9,6.33,night,1.0,US_Central
j_100833,16521871.0,3.6,Korea,5,2.0,14.41,day,1.0,France
j_137339,16522209.5,7.6,Japan,5,1.6,14.5,day,1.0,US_West
j_064331,16522220.1,7837.6,France,1,80135.5,6.51,night,1.0,US_West
j_064324,16522352.4,2.2,France,5,3.5,6.54,night,1.0,US_West
j_082583,16522507.3,6272.9,Germany,1,70211.5,6.59,night,1.0,US_West
j_046061,16522669.3,12.2,US_East,5,1.8,0.63,night,1.0,US_Central
j_009551,16522763.2,6632.3,US_West,1,55031.1,21.66,night,1.0,US_Central
j_137302,16522864.5,3.2,Japan,5,1.3,14.68,day,1.0,France
j_137343,16522891.4,20.8,Japan,4,59.2,14.69,day,1.0,US_Central
j_082560,16523006.6,2.5,Germany,5,4.4,6.72,night,1.0,US_Central
j_100827,16523200.5,5412.7,Korea,1,76435.7,14.78,day,1.0,US_Central
j_100830,16523247.4,22.0,Korea,4,18.5,14.79,day,1.0,France
j_100820,16523750.1,15.8,Korea,4,19.3,14.93,day,1.0,US_Central
j_100812,16523771.8,3.1,Korea,5,2.1,14.94,day,1.0,US_Central
j_100840,16523814.9,5.5,Korea,5,3.6,14.95,day,1.0,France
j_046055,16523832.2,906.6,US_East,2,9874.1,0.95,night,1.0,France
j_027814,16524080.9,44.7,US_Central,4,53.7,0.02,night,1.0,US_West
j_100817,16524097.6,13515.7,Korea,1,49101.0,15.03,day,1.0,US_West
j_009595,16524113.6,3937.2,US_West,2,10539.5,22.03,night,1.0,US_Central
j_100819,16524176.8,3.3,Korea,5,2.5,15.05,day,1.0,US_Central
j_064343,16524257.0,427.6,France,3,559.3,7.07,night,1.0,France
j_137301,16524275.7,4.2,Japan,5,4.3,15.08,day,1.0,US_West
j_064346,16524324.9,567.5,France,2,8011.5,7.09,night,1.0,France
j_046088,16524380.0,1133.9,US_East,2,22579.3,1.11,night,1.0,US_Central
j_100807,16524627.1,18.2,Korea,5,2.7,15.17,day,1.0,France
j_137309,16524690.8,8.9,Japan,5,4.6,15.19,day,1.0,US_Central
j_027849,16524864.4,776.7,US_Central,2,9642.4,0.24,night,1.0,France
j_100834,16525237.0,4.1,Korea,5,3.4,15.34,day,1.0,France
j_009584,16525295.1,2.2,US_West,5,3.3,22.36,night,1.0,France
j_100806,16525378.8,23.3,Korea,4,44.5,15.38,day,1.0,US_Central
j_009573,16525911.3,2866.4,US_West,1,76159.4,22.53,night,1.0,US_East
j_046052,16526078.4,3335.8,US_East,1,55309.5,1.58,night,1.0,France
j_027805,16526140.4,2884.4,US_Central,1,77115.3,0.59,night,1.0,US_Central
j_064304,16526376.4,48.5,France,4,16.8,7.66,night,1.0,US_Central
j_046086,16526407.0,4526.1,US_East,2,11610.7,1.67,night,1.0,US_Central
j_119055,16526525.7,41.3,India,4,20.4,12.2,day,1.0,US_West
j_046091,16526554.1,38.1,US_East,4,41.8,1.71,night,1.0,US_Central
j_119072,16527036.7,276.3,India,3,143.4,12.34,day,1.0,France
j_100803,16527237.1,4.5,Korea,5,3.8,15.9,day,1.0,France
j_009577,16527865.6,21600.0,US_West,1,51483.9,23.07,night,1.0,France
j_119064,16528011.1,7.0,India,5,5.0,12.61,day,1.0,France
j_082565,16528033.3,5.1,Germany,5,1.7,8.12,day,1.0,France
j_082555,16528079.9,143.1,Germany,3,544.4,8.13,day,1.0,US_West
j_119054,16528340.8,147.5,India,4,29.6,12.71,day,1.0,France
j_027816,16529367.6,1952.3,US_Central,2,23708.2,1.49,night,1.0,France
j_119084,16529460.3,6.1,India,5,3.0,13.02,day,1.0,France
j_009593,16529473.0,134.2,US_West,3,120.0,23.52,night,1.0,France
j_082562,16529928.5,35.3,Germany,4,18.7,8.65,day,1.0,France
j_009574,16530011.0,8.3,US_West,5,4.8,23.67,night,1.0,France
j_100841,16530026.5,3576.5,Korea,1,65902.6,16.67,day,1.0,US_West
j_119091,16530697.0,28.2,India,4,30.1,13.36,day,1.0,France
j_137320,16531275.5,2.3,Japan,5,4.4,17.02,day,1.0,France
j_082551,16531571.1,2193.8,Germany,1,62283.4,9.1,day,1.0,France
j_046073,16531590.8,2447.1,US_East,1,70390.6,3.11,night,1.0,US_West
j_119053,16531655.3,31.0,India,4,50.5,13.63,day,1.0,France
j_137311,16532176.5,3459.7,Japan,1,68222.1,17.27,day,1.0,France
j_009556,16532397.6,2435.5,US_West,1,49146.2,0.33,night,1.0,France
j_027801,16532431.1,6388.0,US_Central,1,57743.7,2.34,night,1.0,France
j_137338,16532655.2,2490.0,Japan,1,46806.9,17.4,day,1.0,US_West
j_119096,16532851.6,1678.2,India,2,12934.8,13.96,day,1.0,US_West
j_064347,16533173.7,7.7,France,5,4.4,9.55,day,1.0,France
j_137337,16533286.6,29.0,Japan,4,25.0,17.58,day,1.0,France
j_119056,16533487.4,83.3,India,4,26.8,14.14,day,1.0,US_West
j_082574,16533626.6,13.0,Germany,4,16.9,9.67,day,1.0,US_West
j_009568,16533970.4,3445.0,US_West,2,15040.0,0.77,night,1.0,US_West
j_064322,16534575.2,7570.4,France,1,62227.0,9.94,day,1.0,US_West
j_064311,16534625.1,14.2,France,4,47.3,9.95,day,1.0,France
j_082575,16534739.4,58.8,Germany,4,28.5,9.98,day,1.0,France
j_046068,16534742.2,216.8,US_East,3,172.3,3.98,night,1.0,US_West
j_100823,16534891.5,16228.2,Korea,1,72994.0,18.03,day,1.0,US_West
j_137344,16535073.3,2563.0,Japan,1,44108.7,18.08,day,1.0,Germany
j_064332,16535495.8,13288.0,France,1,67529.4,10.19,day,1.0,US_West
j_119089,16535516.2,12.7,India,4,32.9,14.7,day,1.0,France
j_027836,16535673.0,4.0,US_Central,5,1.3,3.24,night,1.0,US_West
j_119092,16535970.6,3.8,India,5,3.3,14.83,day,1.0,France
j_009590,16536201.0,14400.0,US_West,2,26593.1,1.39,night,1.0,US_West
j_137327,16536483.0,3878.5,Japan,1,45351.2,18.47,day,1.0,Germany
j_027846,16536651.3,4035.3,US_Central,1,53826.1,3.51,night,1.0,US_West
j_064339,16536857.1,84.8,France,4,28.5,10.57,day,1.0,Germany
j_119081,16536967.6,2.7,India,5,2.9,15.1,day,1.0,Germany
j_009596,16537323.7,453.8,US_West,2,9558.1,1.7,night,1.0,Germany
j_064307,16537417.2,12.2,France,5,2.5,10.73,day,1.0,France
j_027820,16537492.2,1311.1,US_Central,1,69968.6,3.75,night,1.0,US_West
j_009576,16537556.1,27.7,US_West,4,53.6,1.77,night,1.0,Germany
j_064341,16537709.3,13.7,France,4,24.9,10.81,day,1.0,France
j_046051,16537711.2,1277.1,US_East,1,43373.7,4.81,night,1.0,Germany
j_082568,16537791.8,11968.1,Germany,1,86104.1,10.83,day,1.0,Germany
j_009588,16537876.7,3075.1,US_West,1,45117.9,1.85,night,1.0,France
j_119080,16537898.1,3.1,India,5,1.3,15.36,day,1.0,Germany
j_046070,16537997.6,2612.2,US_East,1,54405.1,4.89,night,1.0,France
j_119058,16538132.3,78.6,India,3,174.3,15.43,day,1.0,France
j_009597,16538225.0,1715.9,US_West,1,68719.2,1.95,night,1.0,France
j_027800,16538356.7,10580.8,US_Central,1,61359.6,3.99,night,1.0,Germany
j_046054,16538420.0,5507.6,US_East,1,56441.8,5.01,night,1.0,Germany
j_119093,16538470.2,9.7,India,4,24.1,15.52,day,1.0,Germany
j_119078,16538484.3,4.3,India,5,1.4,15.52,day,1.0,France
j_027802,16538514.3,7247.7,US_Central,1,83717.5,4.03,night,1.0,France
j_009589,16538630.9,24.5,US_West,4,19.9,2.06,night,1.0,US_West
j_100845,16538969.4,1997.4,Korea,1,64002.1,19.16,day,1.0,US_West
j_064345,16539652.6,3.8,France,5,1.0,11.35,day,1.0,France
j_009554,16540064.2,3558.7,US_West,1,77422.2,2.46,night,1.0,Germany
j_009564,16540146.0,12435.2,US_West,1,46121.9,2.48,night,1.0,US_West
j_009557,16540231.5,5.6,US_West,5,4.6,2.51,night,1.0,Germany
j_082579,16540238.0,71.6,Germany,4,32.0,11.51,day,1.0,France
j_027848,16540408.4,2118.2,US_Central,2,19875.0,4.56,night,1.0,Germany
j_100805,16540801.9,11.2,Korea,4,20.4,19.67,day,1.0,France
j_082582,16540902.7,1.5,Germany,5,2.6,11.7,day,1.0,France
j_027843,16541417.4,6209.7,US_Central,1,75349.3,4.84,night,1.0,Germany
j_137317,16541513.2,1063.3,Japan,1,43932.2,19.86,day,1.0,Germany
j_027806,16541539.2,2794.1,US_Central,1,49506.3,4.87,night,1.0,US_West
j_064305,16541567.2,7.5,France,5,1.4,11.88,day,1.0,Germany
j_119052,16541581.3,3132.7,India,2,16084.0,16.38,day,1.0,France
j_082590,16542410.3,11.6,Germany,4,23.0,12.11,day,1.0,France
j_064327,16542658.9,17.1,France,4,22.6,12.18,day,1.0,US_West
j_009558,16542772.3,6161.9,US_West,1,82053.3,3.21,night,1.0,US_West
j_027823,16542846.1,1583.0,US_Central,2,23618.0,5.24,night,1.0,US_West
j_064318,16542961.4,11.2,France,5,2.0,12.27,day,1.0,France
j_119099,16543369.2,125.7,India,3,317.4,16.88,day,1.0,Germany
j_009572,16543434.7,20752.3,US_West,1,75931.7,3.4,night,1.0,France
j_082580,16543477.4,26.3,Germany,5,3.3,12.41,day,1.0,Germany
j_082559,16543533.6,31.5,Germany,4,22.1,12.43,day,1.0,France
j_082553,16543616.7,18.1,Germany,4,33.1,12.45,day,1.0,France
j_082593,16544035.5,134.4,Germany,3,314.2,12.57,day,1.0,Germany
j_064344,16544049.7,3.1,France,5,3.2,12.57,day,1.0,France
j_082569,16544076.2,10.0,Germany,5,3.1,12.58,day,1.0,US_West
j_009578,16544122.7,3056.0,US_West,1,50544.1,3.59,night,1.0,Germany
j_119074,16544155.8,368.6,India,3,155.8,17.1,day,1.0,France
j_119069,16544202.2,10.9,India,4,25.3,17.11,day,1.0,France
j_027827,16544315.3,4524.7,US_Central,1,73926.8,5.64,night,1.0,Germany
j_027830,16545008.6,8.7,US_Central,4,24.5,5.84,night,1.0,US_West
j_064340,16545505.0,2.0,France,5,3.5,12.97,day,1.0,US_West
j_064349,16545540.0,4.1,France,5,1.7,12.98,day,1.0,France
j_027847,16545622.6,7.3,US_Central,5,1.7,6.01,night,1.0,US_West
j_046056,16545645.1,3344.6,US_East,1,56323.7,7.01,night,1.0,US_West
j_064335,16546124.7,493.3,France,3,279.2,13.15,day,1.0,France
j_064319,16546216.9,21600.0,France,1,43891.1,13.17,day,1.0,US_West
j_082586,16546225.8,11.3,Germany,5,2.5,13.17,day,1.0,Germany
j_064303,16546538.7,10.2,France,4,26.9,13.26,day,1.0,US_West
j_100824,16546568.9,6099.5,Korea,2,10328.0,21.27,night,1.0,Germany
j_009587,16546572.7,1423.3,US_West,1,54862.8,4.27,night,1.0,US_West
j_009594,16546693.1,7356.2,US_West,1,44927.6,4.3,night,1.0,France
j_064306,16546711.2,17.2,France,5,4.7,13.31,day,1.0,France
j_082566,16546719.9,81.8,Germany,3,288.3,13.31,day,1.0,France
j_100843,16546735.7,17.8,Korea,4,19.4,21.32,night,1.0,France
j_027832,16547240.3,381.8,US_Central,2,8486.8,6.46,night,1.0,Germany
j_100822,16547492.5,1.1,Korea,5,1.6,21.53,night,1.0,US_West
j_009563,16547575.0,2812.7,US_West,1,84921.9,4.55,night,1.0,France
j_064325,16547647.9,4.8,France,5,1.5,13.57,day,1.0,France
j_137316,16547676.0,4.1,Japan,5,1.3,21.58,night,1.0,Germany
j_137323,16547761.6,50.5,Japan,4,21.4,21.6,night,1.0,US_West
j_027818,16548090.0,4267.0,US_Central,1,48319.0,6.69,night,1.0,France
j_119065,16548961.2,5.0,India,5,4.4,18.43,day,1.0,Germany
j_027812,16548980.9,9101.5,US_Central,1,64430.4,6.94,night,1.0,Germany
j_009583,16549039.0,1357.3,US_West,2,15543.7,4.96,night,1.0,Germany
j_064321,16549169.3,20.5,France,4,32.1,13.99,day,1.0,France
j_027844,16549246.6,2405.0,US_Central,1,45372.2,7.01,night,1.0,Germany
j_119062,16549253.8,2496.9,India,1,45278.9,18.51,day,1.0,France
j_046087,16549688.1,70.7,US_East,4,46.7,8.14,day,1.0,France
j_082567,16550000.7,7.6,Germany,5,1.8,14.22,day,1.0,US_West
j_027810,16550031.4,12.0,US_Central,5,3.0,7.23,night,1.0,France
j_046089,16550177.3,17518.4,US_East,1,62502.4,8.27,day,1.0,France
j_027808,16550236.8,63.2,US_Central,4,16.4,7.29,night,1.0,Germany
j_082578,16550412.7,9.1,Germany,4,26.1,14.34,day,1.0,Germany
j_064334,16550720.1,1337.2,France,1,64360.9,14.42,day,1.0,Germany
j_009566,16550739.4,75.5,US_West,4,26.0,5.43,night,1.0,France
j_100809,16550920.6,4232.6,Korea,1,51703.8,22.48,night,1.0,Germany
j_082587,16551367.0,85.2,Germany,4,29.1,14.6,day,1.0,France
j_009562,16552006.8,53.7,US_West,4,38.0,5.78,night,1.0,France
j_082564,16552240.0,293.2,Germany,3,501.1,14.84,day,1.0,Germany
j_064313,16552363.8,244.7,France,3,152.8,14.88,day,1.0,Germany
j_046098,16552412.2,5.0,US_East,5,3.3,8.89,day,1.0,US_West
j_064312,16552518.6,4.2,France,5,1.1,14.92,day,1.0,Germany
j_027828,16552852.6,9.0,US_Central,5,4.4,8.01,day,1.0,France
j_100847,16552910.4,6.1,Korea,5,2.2,23.03,night,1.0,France
j_137300,16553075.1,1844.4,Japan,1,84246.5,23.08,night,1.0,France
j_137349,16553414.7,66.0,Japan,3,587.1,23.17,night,1.0,France
j_100814,16554777.4,376.2,Korea,2,20274.6,23.55,night,1.0,France
j_100801,16555371.1,3942.9,Korea,1,69045.5,23.71,night,1.0,France
j_100828,16555878.2,2731.3,Korea,2,12094.3,23.86,night,1.0,France
j_137314,16556104.0,1060.4,Japan,2,15162.8,23.92,night,1.0,France
j_082584,16556458.0,38.4,Germany,4,39.4,16.02,day,1.0,France
j_009555,16556753.9,6067.9,US_West,1,70477.6,7.1,night,1.0,France
j_064338,16556898.7,5512.5,France,1,44382.4,16.14,day,1.0,France
j_119057,16557515.3,43.8,India,4,43.5,20.81,night,1.0,US_West
j_137334,16557623.4,663.8,Japan,1,60076.5,0.34,night,1.0,France
j_119082,16557673.2,6023.6,India,1,44371.0,20.85,night,1.0,France
j_100849,16557950.5,18.8,Korea,4,17.6,0.43,night,1.0,France
j_137305,16558220.7,8575.8,Japan,1,50376.6,0.51,night,1.0,US_West
j_082563,16558299.5,8.6,Germany,5,2.0,16.53,day,1.0,US_West
j_046083,16558387.9,221.3,US_East,3,343.2,10.55,day,1.0,US_West
j_082554,16558799.8,41.2,Germany,4,29.5,16.67,day,1.0,US_West
j_027807,16559221.3,755.5,US_Central,2,15916.7,9.78,day,1.0,US_West
j_119061,16559361.4,3184.1,India,2,22228.1,21.32,night,1.0,France
j_027829,16559403.7,803.9,US_Central,3,356.8,9.83,day,1.0,US_West
j_064302,16559669.7,4.5,France,5,4.7,16.91,day,1.0,US_West
j_100802,16559741.8,10074.2,Korea,1,57055.0,0.93,night,1.0,US_West
j_064314,16559752.2,35.1,France,3,366.2,16.93,day,1.0,US_West
j_100836,16560036.6,4437.4,Korea,1,59199.0,1.01,night,1.0,France
j_027817,16560068.7,7520.5,US_Central,1,74368.0,10.02,day,1.0,US_West
j_064328,16560212.6,2.0,France,5,1.8,17.06,day,1.0,US_West
j_027803,16560365.9,11.8,US_Central,5,1.5,10.1,day,1.0,US_West
j_009579,16560727.2,5.0,US_West,5,1.1,8.2,day,1.0,France
j_100813,16561088.8,5.1,Korea,5,3.0,1.3,night,1.0,Germany
j_100832,16561099.5,332.8,Korea,3,132.4,1.31,night,1.0,Germany
j_100818,16561313.9,11264.1,Korea,2,8884.0,1.36,night,1.0,US_West
j_064323,16561364.9,35.0,France,4,57.4,17.38,day,1.0,France
j_046058,16561723.1,9.6,US_East,5,1.0,11.48,day,1.0,France
j_027833,16561933.4,3.0,US_Central,5,1.4,10.54,day,1.0,Germany
j_137342,16561957.8,8.4,Japan,5,3.7,1.54,night,1.0,France
j_064337,16562455.2,347.5,France,3,544.3,17.68,day,1.0,US_West
j_046085,16562485.7,43.9,US_East,4,25.7,11.69,day,1.0,Germany
j_100829,16562576.5,5211.1,Korea,1,65098.6,1.72,night,1.0,France
j_046050,16562663.7,25.9,US_East,4,31.3,11.74,day,1.0,Germany
j_100811,16562932.1,14820.0,Korea,1,45971.6,1.81,night,1.0,Germany
j_046059,16562965.1,32.7,US_East,4,44.5,11.82,day,1.0,US_West
j_082572,16562994.1,21600.0,Germany,1,63879.4,17.83,day,1.0,US_West
j_009567,16563169.5,20.4,US_West,4,29.6,8.88,day,1.0,US_West
j_046094,16563686.0,32.0,US_East,4,53.8,12.02,day,1.0,Germany
j_046060,16563694.7,15.6,US_East,4,39.5,12.03,day,1.0,France
j_046095,16563712.0,17792.7,US_East,1,65235.9,12.03,day,1.0,France
j_046080,16563720.4,1.7,US_East,5,3.7,12.03,day,1.0,US_West
j_100831,16563923.5,631.9,Korea,2,7399.7,2.09,night,1.0,France
j_046067,16564365.7,82.3,US_East,4,42.1,12.21,day,1.0,France
j_100848,16564719.7,1.9,Korea,5,4.1,2.31,night,1.0,Germany
j_100838,16564754.1,5171.6,Korea,1,46473.7,2.32,night,1.0,US_West
j_027835,16564988.8,6475.3,US_Central,1,48319.5,11.39,day,1.0,US_West
j_137346,16565277.3,4.1,Japan,5,1.0,2.47,night,1.0,France
j_009571,16565781.8,3089.1,US_West,1,61699.6,9.61,day,1.0,US_West
j_137321,16565869.8,6.8,Japan,5,1.4,2.63,night,1.0,US_West
j_046077,16565870.1,9196.0,US_East,1,82071.5,12.63,day,1.0,France
j_100816,16565888.8,4365.9,Korea,1,74782.0,2.64,night,1.0,Germany
j_046093,16566559.4,30.1,US_East,4,51.2,12.82,day,1.0,France
j_082597,16566797.9,4444.0,Germany,1,63449.8,18.89,day,1.0,US_West
j_046092,16566895.3,2.9,US_East,5,3.5,12.92,day,1.0,Germany
j_046082,16567373.9,10.3,US_East,5,3.9,13.05,day,1.0,US_West
j_046096,16567471.7,4.3,US_East,5,2.4,13.08,day,1.0,France
j_046097,16567578.8,41.0,US_East,4,17.4,13.11,day,1.0,France
j_009591,16567654.4,4.2,US_West,5,4.2,10.13,day,1.0,US_West
j_046062,16567983.1,5.0,US_East,5,2.7,13.22,day,1.0,US_Central
j_100826,16568052.0,1164.3,Korea,1,64468.7,3.24,night,1.0,France
j_046074,16568338.3,5.4,US_East,5,1.1,13.32,day,1.0,France
j_009559,16568378.9,2.8,US_West,5,3.1,10.33,day,1.0,France
j_027825,16568943.5,13.4,US_Central,5,4.1,12.48,day,1.0,France
j_009550,16569146.0,201.8,US_West,3,324.5,10.54,day,1.0,France
j_082589,16569858.1,1050.7,Germany,1,44359.0,19.74,day,1.0,US_Central
j_009569,16570043.9,677.5,US_West,2,12841.5,10.79,day,1.0,US_Central
j_064300,16570123.1,2303.8,France,1,44291.6,19.81,day,1.0,US_Central
j_100815,16570234.5,14465.1,Korea,1,63187.3,3.84,night,1.0,France
j_009592,16570558.5,73.9,US_West,4,27.9,10.93,day,1.0,US_West
j_119088,16570665.9,2163.3,India,2,14924.4,0.46,night,1.0,US_Central
j_082577,16570846.3,150.2,Germany,4,19.2,20.01,night,1.0,US_Central
j_100837,16570896.1,408.0,Korea,2,23824.8,4.03,night,1.0,US_West
j_100835,16570930.2,4876.7,Korea,1,67661.9,4.04,night,1.0,France
j_027837,16570989.0,7.1,US_Central,5,3.1,13.05,day,1.0,US_Central
j_082576,16571022.3,2.7,Germany,5,4.9,20.06,night,1.0,US_West
j_046053,16571511.2,2.1,US_East,5,2.0,14.2,day,1.0,US_West
j_009565,16571918.0,6.5,US_West,4,26.0,11.31,day,1.0,France
j_137318,16572088.7,19.7,Japan,4,16.3,4.36,night,1.0,France
j_009575,16572433.3,4.5,US_West,5,1.3,11.45,day,1.0,US_West
j_009586,16572469.3,7.9,US_West,5,1.7,11.46,day,1.0,US_West
j_009581,16572616.1,5.8,US_West,5,1.4,11.5,day,1.0,France
j_027841,16572786.7,1076.8,US_Central,3,247.3,13.55,day,1.0,France
j_119087,16573151.2,21600.0,India,1,78493.4,1.15,night,1.0,France
j_064309,16573232.3,3617.2,France,1,45504.7,20.68,night,1.0,US_West
j_082591,16573418.6,16283.5,Germany,1,45898.3,20.73,night,1.0,France
j_027811,16573597.4,3.0,US_Central,5,1.7,13.78,day,1.0,France
j_027831,16573691.9,612.0,US_Central,3,197.9,13.8,day,1.0,US_West
j_119071,16573773.2,2354.6,India,1,71265.3,1.33,night,1.0,US_West
j_137319,16573855.7,2414.0,Japan,1,50710.0,4.85,night,1.0,France
j_027819,16574429.5,3.2,US_Central,5,1.1,14.01,day,1.0,US_Central
j_137332,16574643.2,406.4,Japan,3,209.8,5.07,night,1.0,US_West
j_137306,16574860.8,11770.9,Japan,1,74915.6,5.13,night,1.0,France
j_009560,16574865.9,6.0,US_West,5,1.1,12.13,day,1.0,US_West
j_027804,16574920.1,8.7,US_Central,5,2.1,14.14,day,1.0,US_West
j_046075,16574949.3,4.3,US_East,5,1.7,15.15,day,1.0,France
j_119076,16575399.1,2174.1,India,1,50958.8,1.78,night,1.0,US_West
j_027815,16575694.3,6.0,US_Central,5,4.4,14.36,day,1.0,US_West
j_082561,16575947.4,2.3,Germany,5,4.2,21.43,night,1.0,US_West
j_119063,16576658.2,586.3,India,1,62398.9,2.13,night,1.0,US_West
j_046072,16576796.3,5865.1,US_East,1,54428.1,15.67,day,1.0,US_West
j_119073,16576855.0,756.8,India,1,81126.7,2.18,night,1.0,France
j_137331,16576904.4,5.5,Japan,5,3.2,5.7,night,1.0,France
j_046071,16576939.1,92.1,US_East,4,32.7,15.71,day,1.0,France
j_009561,16576959.1,62.1,US_West,3,393.8,12.71,day,1.0,US_West
j_082550,16579055.0,5441.8,Germany,1,63278.2,22.29,night,1.0,France
j_119070,16579364.2,1164.4,India,2,8145.0,2.88,night,1.0,US_West
j_119098,16579594.6,26.7,India,4,48.9,2.94,night,1.0,France
j_137345,16579726.2,540.3,Japan,2,26510.0,6.48,night,1.0,France
j_009582,16579756.8,14.3,US_West,5,4.3,13.49,day,1.0,US_West
j_137310,16579896.0,5.0,Japan,5,1.0,6.53,night,1.0,France
j_119083,16580060.5,242.6,India,3,299.4,3.07,night,1.0,France
j_064333,16580217.9,646.8,France,1,82529.5,22.62,night,1.0,US_West
j_064308,16580443.9,12.5,France,5,2.4,22.68,night,1.0,France
j_009570,16580610.4,489.8,US_West,2,7220.2,13.73,day,1.0,US_West
j_119060,16580674.6,1726.6,India,1,62329.8,3.24,night,1.0,France
j_119090,16581740.9,410.8,India,3,530.3,3.54,night,1.0,France
j_082573,16582014.7,21600.0,Germany,1,77165.3,23.12,night,1.0,France
j_064342,16582021.7,3042.3,France,1,58950.9,23.12,night,1.0,France
j_137341,16582060.6,5752.5,Japan,1,47507.9,7.13,night,1.0,US_West
j_119066,16582090.0,3.1,India,5,3.4,3.64,night,1.0,France
j_027809,16582450.9,3548.2,US_Central,1,86085.3,16.24,day,1.0,France
j_009580,16582930.8,4.0,US_West,5,1.7,14.37,day,1.0,US_West
j_119085,16583021.6,675.5,India,2,23359.2,3.89,night,1.0,France
j_119075,16583712.4,8.9,India,5,3.1,4.09,night,1.0,US_West
j_137315,16583800.1,2.0,Japan,5,1.1,7.61,night,1.0,US_West
j_009599,16584144.6,184.5,US_West,3,275.2,14.71,day,1.0,US_West
j_082599,16584923.5,2015.7,Germany,2,8498.0,23.92,night,1.0,US_West
j_009552,16585246.9,2.5,US_West,5,2.0,15.01,day,1.0,US_West
j_119094,16585278.9,8.3,India,5,3.0,4.52,night,1.0,US_West
j_119086,16585371.6,75.6,India,3,161.1,4.55,night,1.0,France
j_082570,16585431.4,5560.5,Germany,1,50015.5,0.06,night,1.0,France
j_046065,16585431.9,11.1,US_East,5,1.4,18.06,day,1.0,France
j_082596,16585647.8,2.9,Germany,5,3.5,0.12,night,1.0,France
j_027821,16585969.0,7.0,US_Central,5,1.3,17.21,day,1.0,France
j_027838,16586947.7,4.9,US_Central,5,2.1,17.49,day,1.0,France
j_137307,16587748.0,21.9,Japan,4,30.2,8.71,day,1.0,France
j_082624,16588972.2,21600.0,Germany,1,69246.9,1.05,night,1.0,US_West
j_009617,16589261.2,174.8,US_West,3,488.4,16.13,day,1.0,US_West
j_137376,16589717.9,5328.3,Japan,1,48602.0,9.25,day,1.0,France
j_082649,16589927.4,3.9,Germany,5,2.6,1.31,night,1.0,France
